ckId;jId;clicks;orderValue
7450;1;4;15.8
7450;2;1;20.8
7451;1;7;80.61
7451;2;15;30
7452;1;2;74.66
7452;2;1;30
7453;1;3;15.5
7453;2;1;30
7454;1;2;36.04
7454;2;2;25.17
7455;1;1;22.56
7455;2;2;33.57
7456;1;1;20.8
7456;2;2;41.6
7457;1;2;41.6
7457;2;2;21.6
7458;1;6;16.6
7458;2;3;34.32
7459;1;1;20.99
7459;2;1;20.8
7460;1;1;33.04
7460;2;1;60.5
7461;1;1;20.8
7461;2;1;43.28
7462;1;1;22.56
7462;2;2;20
7463;1;9;46.6
7463;2;1;15.5
7464;1;1;20.8
7464;2;1;43.36
7465;1;1;20.8
7465;2;2;16.6
7466;1;4;76.73
7466;2;9;41.6
7467;1;1;20.8
7467;2;5;104
7468;1;1;20.8
7468;2;3;23.9
7469;1;1;15.8
7469;2;1;20.8
7470;1;1;20.8
7470;2;1;15.8
7471;1;2;62.48
7471;2;1;22.56
7472;1;1;65.95
7472;2;5;43.36
7473;1;1;20.8
7473;2;1;16.76
7474;1;1;33.49
7474;2;1;108.58
7475;1;1;27.9
7475;2;1;22.56
7476;1;2;47.9
7476;2;1;37.26
7477;1;1;60.29
7477;2;3;33.49
7478;1;1;41.46
7478;2;2;33.04
7479;1;3;41.94
7479;2;3;37.56
7480;1;1;44
7480;2;3;48
7481;1;1;33.04
7481;2;6;21.6
7482;1;5;20.8
7482;2;2;24.37
7483;1;1;35.97
7483;2;1;18.9
7484;1;2;20.8
7484;2;15;35.38
7485;1;1;33.61
7485;2;2;41.97
7486;1;3;39.32
7486;2;1;70.66
7487;1;1;21
7487;2;20;60.66
7488;1;1;60.29
7488;2;4;33.49
7489;1;1;37.75
7489;2;2;61.73
7490;1;5;73.06
7490;2;2;85.72
7491;1;1;33.52
7491;2;2;41.6
7492;1;2;25.12
7492;2;1;16.76
7493;1;2;20.8
7493;2;2;25.17
7494;1;1;20.8
7494;2;5;59.42
7495;1;4;23.11
7495;2;15;41.76
7496;1;1;78.66
7496;2;1;74.37
7497;1;1;46.32
7497;2;2;30
7498;1;1;20.8
7498;2;1;16.6
7499;1;8;94.97
7499;2;13;64.83
7500;1;4;41.97
7500;2;27;25.02
7501;1;4;15.8
7501;2;2;33.52
7502;1;2;89.92
7502;2;1;122
7503;1;4;17.02
7503;2;11;18.9
7504;1;6;30.18
7504;2;1;20.8
7505;1;1;82.95
7505;2;2;60.15
7506;1;1;22.56
7506;2;2;22.56
7507;1;2;20.99
7507;2;3;20.8
7508;1;7;24.24
7508;2;14;21.6
7509;1;1;20.8
7509;2;2;17.56
7510;1;1;20.8
7510;2;2;11.76
7511;1;11;59.33
7511;2;2;45.8
7512;1;4;54.03
7512;2;4;25.17
7513;1;1;32.52
7513;2;1;60.04
7514;1;2;29.16
7514;2;1;51.08
7515;1;3;57.19
7515;2;1;32.53
7516;1;1;52.26
7516;2;1;31.47
7517;1;33;63.65
7517;2;10;39.64
7518;1;1;33.49
7518;2;1;21.6
7519;1;1;20.8
7519;2;2;33.57
7520;1;1;43.53
7520;2;1;62.98
7521;1;2;73.32
7521;2;4;75.49
7522;1;1;70.88
7522;2;1;66.28
7523;1;1;45.8
7523;2;1;76.08
7524;1;1;24.16
7524;2;2;41.46
7525;1;8;33.57
7525;2;9;35.5
7526;1;1;39.7
7526;2;1;42.19
7527;1;1;20.8
7527;2;1;68.7
7528;1;2;20.8
7528;2;4;22.56
7529;1;1;42.8
7529;2;1;23.9
7530;1;1;39.33
7530;2;4;33.49
7531;1;10;19.18
7531;2;1;33.52
7532;1;1;13.36
7532;2;1;20.8
7533;1;1;20.8
7533;2;2;30
7534;1;4;20.8
7534;2;6;51.26
7535;1;1;37.4
7535;2;1;16.76
7536;1;1;20.8
7536;2;2;20.8
7537;1;2;20.8
7537;2;1;45.81
7538;1;3;39.5
7538;2;2;18.9
7539;1;3;25.8
7539;2;1;25.66
7540;1;2;33.04
7540;2;7;37.42
7541;1;3;55.67
7541;2;3;33.57
7542;1;3;20.8
7542;2;2;25.66
7543;1;2;20
7543;2;3;66.6
7544;1;3;52.75
7544;2;13;104.7
7545;1;1;30.02
7545;2;1;20.8
7546;1;1;69.22
7546;2;1;74.45
7547;1;1;79.23
7547;2;1;33.49
7548;1;1;20.8
7548;2;3;25.8
7549;1;2;20.8
7549;2;3;25.17
7550;1;1;26
7550;2;1;21.72
7551;1;2;60.29
7551;2;1;42.26
7552;1;1;45.73
7552;2;1;79
7553;1;3;25.66
7553;2;1;20.8
7554;1;1;33.04
7554;2;5;25.66
7555;1;1;20.8
7555;2;2;15.8
7556;1;1;15.8
7556;2;2;20.8
7557;1;1;41.6
7557;2;2;41.6
7558;1;4;61.86
7558;2;1;60.5
7559;1;1;81.98
7559;2;2;86.77
7560;1;3;15.8
7560;2;1;29.37
7561;1;1;16.76
7561;2;1;54.18
7562;1;5;15.8
7562;2;4;52.1
7563;1;1;20.8
7563;2;1;16.76
7564;1;1;20.8
7564;2;1;16.76
7565;1;1;20.8
7565;2;1;25.17
7566;1;1;155
7566;2;24;225.2
7567;1;3;20.8
7567;2;1;16.76
7568;1;3;57.94
7568;2;7;25
7569;1;1;20.8
7569;2;1;20.8
7570;1;2;44.33
7570;2;2;67.79
7571;1;1;84.19
7571;2;2;33.49
7572;1;1;110.46
7572;2;1;149.75
7573;1;1;37.4
7573;2;1;54
7574;1;6;23.11
7574;2;3;25
7575;1;1;20.8
7575;2;1;50.12
7576;1;1;35.67
7576;2;2;44.29
7577;1;5;44.97
7577;2;4;55.86
7578;1;1;20.8
7578;2;2;33.57
7579;1;1;44.12
7579;2;1;54.16
7580;1;4;59.61
7580;2;12;50.17
7581;1;2;20.66
7581;2;1;73.2
7582;1;2;65
7582;2;1;20.8
7583;1;1;62.13
7583;2;1;71.08
7584;1;1;25.66
7584;2;2;15.8
7585;1;7;50.34
7585;2;5;20.8
7586;1;1;83.2
7586;2;1;82.87
7587;1;1;20.8
7587;2;1;20.8
7588;1;2;20.8
7588;2;6;37.56
7589;1;2;37.56
7589;2;1;20.8
7590;1;1;25
7590;2;1;25.66
7591;1;2;25.66
7591;2;1;20.8
7592;1;14;21.6
7592;2;4;37.08
7593;1;1;20.8
7593;2;1;68.99
7594;1;1;20.8
7594;2;4;25.66
7595;1;2;106.94
7595;2;6;70.13
7596;1;2;157
7596;2;1;73.66
7597;1;3;20.8
7597;2;1;20.8
7598;1;1;20.8
7598;2;2;20.8
7599;1;2;20.8
7599;2;1;22.56
7600;1;1;20.8
7600;2;3;20.8
7601;1;1;20.8
7601;2;3;16.76
7602;1;1;33.53
7602;2;3;13.36
7603;1;2;40.09
7603;2;10;24.5
7604;1;2;25
7604;2;3;33.04
7605;1;2;20.8
7605;2;14;33.57
7606;1;1;20.8
7606;2;1;40.17
7607;1;125;25.17
7607;2;1;21.6
7608;1;1;48.2
7608;2;1;54.43
7609;1;3;35.51
7609;2;5;62.19
7610;1;1;20.8
7610;2;2;48.89
7611;1;1;20.8
7611;2;2;22.56
7612;1;2;64.74
7612;2;3;68.7
7613;1;1;59.67
7613;2;1;37.59
7614;1;2;16.6
7614;2;2;22.56
7615;1;1;20.8
7615;2;4;16.76
7616;1;1;50.8
7616;2;2;21.6
7617;1;2;66.6
7617;2;4;25.8
7618;1;2;0.5
7618;2;1;1.76
7619;1;2;20.8
7619;2;1;20.8
7620;1;2;37.56
7620;2;3;37.56
7621;1;1;20.8
7621;2;1;25.17
7622;1;1;20.8
7622;2;1;21.6
7623;1;2;61.67
7623;2;3;47.44
7624;1;1;20.8
7624;2;2;20.8
7625;1;3;45.98
7625;2;1;28.52
7626;1;1;20.8
7626;2;3;22.56
7627;1;2;35.66
7627;2;2;106.98
7628;1;6;20.8
7628;2;5;50.25
7629;1;2;33.49
7629;2;6;50.04
7630;1;1;60.88
7630;2;1;46.77
7631;1;3;23.9
7631;2;3;20.8
7632;1;1;20.8
7632;2;1;33.04
7633;1;1;16.76
7633;2;3;20.8
7634;1;2;20.8
7634;2;2;16.76
7635;1;1;20.8
7635;2;2;41.46
7636;1;2;20.8
7636;2;4;22.56
7637;1;1;16.76
7637;2;3;60.36
7638;1;1;20.66
7638;2;3;37.26
7639;1;1;41.8
7639;2;4;32.4
7640;1;1;36.46
7640;2;7;55.42
7641;1;1;20.8
7641;2;1;33.49
7642;1;2;33.04
7642;2;3;33.04
7643;1;2;41.46
7643;2;2;41.76
7644;1;3;18.32
7644;2;3;25.66
7645;1;20;20.8
7645;2;6;16.76
7646;1;2;41.46
7646;2;2;16.76
7647;1;1;37.42
7647;2;1;62.44
7648;1;3;20.8
7648;2;4;16.6
7649;1;1;35.3
7649;2;2;22.56
7650;1;2;37.56
7650;2;1;25.66
7651;1;2;16.76
7651;2;2;16.76
7652;1;1;16.76
7652;2;3;70.88
7653;1;1;20.8
7653;2;1;22.56
7654;1;24;71.17
7654;2;3;50.18
7655;1;1;0.5
7655;2;2;1.72
7656;1;1;41.6
7656;2;3;84.77
7657;1;1;41.6
7657;2;1;46.32
7658;1;4;20.8
7658;2;2;15.8
7659;1;1;18.32
7659;2;2;18.32
7660;1;4;41.77
7660;2;13;20.8
7661;1;1;35.5
7661;2;1;35.5
7662;1;5;23.11
7662;2;1;104.85
7663;1;2;23.9
7663;2;1;45.19
7664;1;1;68.98
7664;2;3;116.92
7665;1;3;37.26
7665;2;4;48.39
7666;1;5;80.32
7666;2;5;57.3
7667;1;1;57.27
7667;2;2;20.8
7668;1;3;16.76
7668;2;5;20.8
7669;1;5;58.53
7669;2;3;58.4
7670;1;3;46.32
7670;2;3;58.3
7671;1;1;20.8
7671;2;1;20.8
7672;1;1;22.56
7672;2;5;25.97
7673;1;3;20.8
7673;2;1;25
7674;1;1;20.8
7674;2;1;41.46
7675;1;2;20.8
7675;2;1;42.1
7676;1;2;28.57
7676;2;1;16.76
7677;1;1;20.8
7677;2;1;20.8
7678;1;3;50.12
7678;2;6;61.22
7679;1;3;40.5
7679;2;2;16.76
7680;1;1;111.63
7680;2;1;62.26
7681;1;1;21.95
7681;2;2;44
7682;1;2;33.04
7682;2;1;43.53
7683;1;1;20.8
7683;2;7;33.53
7684;1;1;57.43
7684;2;1;80.78
7685;1;2;49.86
7685;2;2;36.1
7686;1;1;41.6
7686;2;2;20.8
7687;1;1;41.6
7687;2;1;33.52
7688;1;1;20.8
7688;2;1;25.66
7689;1;10;45.8
7689;2;14;68.02
7690;1;1;20.8
7690;2;2;20.8
7691;1;2;25.17
7691;2;3;21.6
7692;1;1;11.76
7692;2;1;20.8
7693;1;1;20.8
7693;2;1;15.71
7694;1;6;62.4
7694;2;2;21.6
7695;1;1;41.97
7695;2;1;62.77
7696;1;1;25.66
7696;2;1;25
7697;1;1;20.8
7697;2;2;16.76
7698;1;9;25
7698;2;4;43.53
7699;1;1;20.8
7699;2;1;27.73
7700;1;4;37.56
7700;2;6;37.56
7701;1;1;20.8
7701;2;1;20.8
7702;1;1;33.04
7702;2;3;53.43
7703;1;1;20.8
7703;2;1;16.6
7704;1;1;40.5
7704;2;1;23.11
7705;1;1;40.97
7705;2;2;20.17
7706;1;1;16.76
7706;2;1;16.76
7707;1;1;66.97
7707;2;1;83.18
7708;1;1;20.8
7708;2;2;20.8
7709;1;1;22.56
7709;2;1;16.6
7710;1;1;25.59
7710;2;2;40.04
7711;1;2;21.6
7711;2;5;11.6
7712;1;7;83.29
7712;2;2;64.19
7713;1;1;91.46
7713;2;1;175.57
7714;1;2;37.56
7714;2;5;20.8
7715;1;1;16.76
7715;2;2;16.76
7716;1;1;20.8
7716;2;2;20.8
7717;1;1;40.09
7717;2;1;27.73
7718;1;1;70.88
7718;2;1;23.11
7719;1;3;41.47
7719;2;2;16.76
7720;1;1;41.97
7720;2;1;36.97
7721;1;1;73.85
7721;2;1;25.8
7722;1;1;42.8
7722;2;4;42.8
7723;1;1;83.4
7723;2;1;38.36
7724;1;2;23.11
7724;2;1;25.66
7725;1;1;39.71
7725;2;1;16.76
7726;1;1;20.8
7726;2;1;67.01
7727;1;2;21.6
7727;2;1;28.99
7728;1;1;20.8
7728;2;1;80.39
7729;1;1;21.6
7729;2;1;20.8
7730;1;1;62.4
7730;2;1;20.8
7731;1;1;20.8
7731;2;1;25.17
7732;1;1;63.4
7732;2;1;88.01
7733;1;1;23.9
7733;2;4;20.8
7734;1;1;20.8
7734;2;1;85.74
7735;1;2;20.8
7735;2;1;22.56
7736;1;1;20.8
7736;2;1;43.36
7737;1;1;38.2
7737;2;1;38.2
7738;1;4;37.4
7738;2;2;23.9
7739;1;1;41.8
7739;2;2;37.56
7740;1;3;15.8
7740;2;5;36.6
7741;1;2;11.76
7741;2;3;33.57
7742;1;2;20.8
7742;2;1;33.36
7743;1;2;22.56
7743;2;2;62.06
7744;1;2;25.66
7744;2;2;69.29
7745;1;1;41.6
7745;2;4;25.8
7746;1;1;20.8
7746;2;1;25.8
7747;1;1;43.49
7747;2;2;43.49
7748;1;3;52.27
7748;2;7;50.17
7749;1;4;48.78
7749;2;1;25.66
7750;1;1;46.32
7750;2;1;20.8
7751;1;5;52.1
7751;2;1;40.97
7752;1;1;81.84
7752;2;1;58.2
7753;1;3;20.8
7753;2;4;20.8
7754;1;7;8.36
7754;2;5;42.86
7755;1;1;41.6
7755;2;1;66.62
7756;1;1;20.8
7756;2;2;20.8
7757;1;2;41.6
7757;2;1;76.62
7758;1;1;33.04
7758;2;2;127.47
7759;1;2;72.73
7759;2;1;30.21
7760;1;2;25.66
7760;2;2;20.8
7761;1;2;20.8
7761;2;3;45.29
7762;1;4;25.66
7762;2;3;23.9
7763;1;5;41.6
7763;2;2;49.97
7764;1;1;41.46
7764;2;12;47.56
7765;1;1;58.39
7765;2;1;59.95
7766;1;1;20.8
7766;2;1;16.76
7767;1;1;25.17
7767;2;1;16.76
7768;1;1;20.8
7768;2;1;74.8
7769;1;1;20.8
7769;2;3;25.66
7770;1;1;25
7770;2;1;28.49
7771;1;2;50.28
7771;2;1;41.86
7772;1;1;20.8
7772;2;1;16.76
7773;1;2;41.46
7773;2;5;34.06
7774;1;1;20.8
7774;2;10;25.66
7775;1;1;58.36
7775;2;1;76.84
7776;1;3;15.8
7776;2;4;32.53
7777;1;1;33.04
7777;2;3;33.04
7778;1;2;16.76
7778;2;2;16.76
7779;1;2;22.56
7779;2;1;39.5
7780;1;3;134.52
7780;2;8;65.09
7781;1;2;25.17
7781;2;1;16.76
7782;1;1;41.77
7782;2;1;58.75
7783;1;1;0.5
7783;2;1;0.5
7784;1;1;21.76
7784;2;1;16.6
7785;1;3;21
7785;2;2;45.93
7786;1;1;48.89
7786;2;3;21.6
7787;1;2;48.12
7787;2;2;33.26
7788;1;1;0.5
7788;2;6;0.5
7789;1;7;16.76
7789;2;7;25.17
7790;1;1;20.58
7790;2;2;20.8
7791;1;2;18.9
7791;2;2;18.9
7792;1;1;16.76
7792;2;1;20.8
7793;1;1;20.8
7793;2;4;39.32
7794;1;3;41.97
7794;2;2;36.97
7795;1;2;20.66
7795;2;1;64.5
7796;1;3;20.8
7796;2;8;22.56
7797;1;4;49.58
7797;2;3;16.76
7798;1;2;23.11
7798;2;1;25.17
7799;1;2;45.97
7799;2;1;74.68
7800;1;2;33.2
7800;2;4;39.49
7801;1;2;25
7801;2;1;16.76
7802;1;1;41.6
7802;2;4;27.35
7803;1;4;46.39
7803;2;14;41.6
7804;1;1;37.4
7804;2;1;33.53
7805;1;2;21
7805;2;1;10.5
7806;1;4;42.35
7806;2;4;29.37
7807;1;3;16.66
7807;2;8;25.17
7808;1;4;16.76
7808;2;5;33.52
7809;1;2;25.35
7809;2;3;22.17
7810;1;1;55.68
7810;2;5;40.76
7811;1;1;83.2
7811;2;2;82.84
7812;1;6;106.64
7812;2;1;16.76
7813;1;1;20.8
7813;2;1;32.75
7814;1;2;10
7814;2;1;0.5
7815;1;1;86.65
7815;2;1;181.75
7816;1;2;50
7816;2;6;77.7
7817;1;3;16.6
7817;2;2;16.6
7818;1;1;20.8
7818;2;1;36.29
7819;1;1;37.42
7819;2;1;37.42
7820;1;1;20.8
7820;2;2;65.38
7821;1;1;16.66
7821;2;1;16.76
7822;1;3;68.36
7822;2;1;20.8
7823;1;1;65.68
7823;2;3;20.8
7824;1;2;20.8
7824;2;1;16.76
7825;1;4;62.5
7825;2;2;20.17
7826;1;9;33.09
7826;2;2;16.76
7827;1;1;20.66
7827;2;1;20.8
7828;1;1;45.84
7828;2;1;16.6
7829;1;3;25.66
7829;2;1;20.8
7830;1;1;81.47
7830;2;1;33.26
7831;1;1;16.76
7831;2;1;16.76
7832;1;2;69.98
7832;2;2;37.95
7833;1;15;41.97
7833;2;2;20.76
7834;1;3;16.76
7834;2;1;32.27
7835;1;1;16.6
7835;2;1;16.76
7836;1;1;16.6
7836;2;1;16.6
7837;1;1;36.86
7837;2;1;77.29
7838;1;1;20.66
7838;2;1;20.8
7839;1;2;16.76
7839;2;7;44.07
7840;1;1;20.8
7840;2;2;16.76
7841;1;4;20.8
7841;2;2;22.56
7842;1;2;15.8
7842;2;1;16.6
7843;1;1;20.66
7843;2;2;20.8
7844;1;2;15.66
7844;2;5;16.6
7845;1;1;22.56
7845;2;1;22.56
7846;1;1;33.36
7846;2;1;47.56
7847;1;7;41.46
7847;2;4;36.46
7848;1;1;75.09
7848;2;1;81.29
7849;1;2;33.04
7849;2;1;37.42
7850;1;3;32.42
7850;2;5;62.81
7851;1;4;25.66
7851;2;3;25
7852;1;9;16.76
7852;2;2;25.66
7853;1;4;62.58
7853;2;1;45.98
7854;1;1;16.76
7854;2;1;16.76
7855;1;3;54.29
7855;2;15;16.6
7856;1;2;44.05
7856;2;4;44.05
7857;1;1;40.5
7857;2;1;20.8
7858;1;1;68.53
7858;2;1;72.52
7859;1;2;33.52
7859;2;1;20.8
7860;1;1;58.52
7860;2;3;57.99
7861;1;1;20.8
7861;2;1;25.8
7862;1;5;41.46
7862;2;6;31.3
7863;1;1;33.52
7863;2;1;46.32
7864;1;4;28.53
7864;2;4;20.8
7865;1;1;20.8
7865;2;5;33.36
7866;1;6;20.8
7866;2;4;16.76
7867;1;2;45.98
7867;2;1;25.66
7868;1;3;74.79
7868;2;6;41.6
7869;1;1;16.76
7869;2;2;20.17
7870;1;1;16.76
7870;2;6;25.66
7871;1;1;25.66
7871;2;2;20.8
7872;1;3;66.08
7872;2;2;42.01
7873;1;2;41.97
7873;2;11;37.56
7874;1;1;20.8
7874;2;2;53.22
7875;1;2;52.27
7875;2;2;37.56
7876;1;2;43.53
7876;2;2;20.8
7877;1;1;23.9
7877;2;4;20.8
7878;1;1;20.8
7878;2;1;20.8
7879;1;3;17.56
7879;2;3;37.26
7880;1;5;41.46
7880;2;3;25.8
7881;1;1;20.8
7881;2;5;29.37
7882;1;4;25.66
7882;2;1;33.49
7883;1;1;27.73
7883;2;1;25.17
7884;1;2;43.68
7884;2;11;69.66
7885;1;1;20.8
7885;2;1;22.56
7886;1;7;46.78
7886;2;1;16.76
7887;1;2;53.21
7887;2;2;51.66
7888;1;1;23.11
7888;2;1;22.56
7889;1;1;25.66
7889;2;2;25.66
7890;1;1;42.4
7890;2;3;58.21
7891;1;4;118.82
7891;2;1;20.99
7892;1;2;41.46
7892;2;1;22.56
7893;1;2;25.66
7893;2;1;20.8
7894;1;1;20.8
7894;2;1;20.8
7895;1;2;20.8
7895;2;1;20.8
7896;1;2;16.76
7896;2;1;16.6
7897;1;1;48.9
7897;2;1;56.05
7898;1;1;25.17
7898;2;1;20.8
7899;1;1;45.73
7899;2;5;37.4
7900;1;2;25
7900;2;2;32.52
7901;1;2;20.99
7901;2;2;16.76
7902;1;1;78.58
7902;2;2;115.99
7903;1;2;20.8
7903;2;4;39.32
7904;1;1;33.04
7904;2;3;77.32
7905;1;6;32.95
7905;2;4;39.42
7906;1;2;46.6
7906;2;1;20.8
7907;1;2;16.76
7907;2;7;42.8
7908;1;2;20.8
7908;2;13;25.66
7909;1;1;22.56
7909;2;2;25.8
7910;1;1;20.8
7910;2;1;37.56
7911;1;1;16.76
7911;2;3;25.66
7912;1;1;39.7
7912;2;3;37.56
7913;1;2;15.8
7913;2;1;33.49
7914;1;4;20.8
7914;2;6;35.66
7915;1;2;20.8
7915;2;1;20.8
7916;1;2;20.8
7916;2;5;66.6
7917;1;6;64.57
7917;2;2;42.26
7918;1;2;20.8
7918;2;2;34.17
7919;1;1;25.17
7919;2;3;23.9
7920;1;1;16.76
7920;2;2;25.66
7921;1;2;41.6
7921;2;5;21.6
7922;1;1;37.56
7922;2;8;40.71
7923;1;1;75.02
7923;2;4;78.9
7924;1;1;41.46
7924;2;1;22.56
7925;1;1;16.76
7925;2;2;25.66
7926;1;2;25.17
7926;2;2;16.76
7927;1;1;82.73
7927;2;2;83.2
7928;1;2;44.05
7928;2;7;44.05
7929;1;4;43.53
7929;2;3;25.66
7930;1;1;20.8
7930;2;1;57.53
7931;1;1;20.8
7931;2;5;25
7932;1;3;60.03
7932;2;20;67.56
7933;1;2;83.98
7933;2;1;60.3
7934;1;1;20.8
7934;2;1;55.76
7935;1;1;22.56
7935;2;7;57.53
7936;1;1;78.86
7936;2;2;22.56
7937;1;1;18.45
7937;2;2;4.2
7938;1;2;15.8
7938;2;1;16.76
7939;1;1;43.78
7939;2;3;64.19
7940;1;5;73.4
7940;2;2;49.96
7941;1;1;25.66
7941;2;1;22.56
7942;1;2;16.76
7942;2;5;16.76
7943;1;2;25.17
7943;2;1;16.76
7944;1;1;20.8
7944;2;1;25.66
7945;1;1;20.8
7945;2;1;23.9
7946;1;1;20.8
7946;2;2;22.56
7947;1;2;60.93
7947;2;2;59.96
7948;1;2;26.68
7948;2;1;16.76
7949;1;2;25.66
7949;2;1;15.8
7950;1;1;62.4
7950;2;1;21.6
7951;1;3;20.8
7951;2;4;16.76
7952;1;1;48.7
7952;2;4;43.22
7953;1;1;25.66
7953;2;1;55
7954;1;1;20.8
7954;2;1;25
7955;1;1;54.29
7955;2;2;22.56
7956;1;1;41.46
7956;2;1;23.11
7957;1;1;25.51
7957;2;1;80.97
7958;1;1;62.4
7958;2;1;48.89
7959;1;1;11.76
7959;2;1;25
7960;1;2;16.76
7960;2;1;41.56
7961;1;1;37.4
7961;2;1;16.76
7962;1;4;13.36
7962;2;1;20.76
7963;1;1;20.8
7963;2;1;52.1
7964;1;1;16.39
7964;2;7;33.49
7965;1;2;16.76
7965;2;1;22.56
7966;1;13;60.9
7966;2;6;66.98
7967;1;1;20.8
7967;2;5;16.76
7968;1;5;37.56
7968;2;5;21.6
7969;1;6;46.56
7969;2;1;18.43
7970;1;2;20.8
7970;2;1;20.8
7971;1;1;20.8
7971;2;3;25.17
7972;1;1;20.8
7972;2;1;22.56
7973;1;2;111.89
7973;2;2;111.89
7974;1;1;22.56
7974;2;4;16.76
7975;1;3;20.8
7975;2;3;20.8
7976;1;1;50.13
7976;2;1;50.36
7977;1;1;50.35
7977;2;1;83.22
7978;1;4;53.86
7978;2;7;36.07
7979;1;1;20.8
7979;2;1;16.76
7980;1;2;20.8
7980;2;1;25.66
7981;1;2;41.6
7981;2;1;33.52
7982;1;2;20.8
7982;2;2;20.8
7983;1;1;70.89
7983;2;1;62.45
7984;1;4;20.8
7984;2;2;60.68
7985;1;1;16.76
7985;2;2;16.6
7986;1;1;30
7986;2;1;46.16
7987;1;1;64.67
7987;2;1;19.08
7988;1;2;25.8
7988;2;1;21.01
7989;1;9;44.7
7989;2;3;43.22
7990;1;7;54.96
7990;2;1;41.6
7991;1;22;74.12
7991;2;11;29.37
7992;1;2;60.93
7992;2;4;20.8
7993;1;1;20.8
7993;2;1;25.66
7994;1;2;45.82
7994;2;2;33.52
7995;1;1;37.4
7995;2;1;27.75
7996;1;1;16.76
7996;2;1;41.46
7997;1;3;51.26
7997;2;1;41.6
7998;1;1;15.8
7998;2;2;16.76
7999;1;2;24.12
7999;2;2;20.8
8000;1;1;23.11
8000;2;2;66.62
8001;1;3;52.97
8001;2;2;44.01
8002;1;3;22.56
8002;2;1;20.13
8003;1;10;25
8003;2;6;41.6
8004;1;1;42.8
8004;2;7;20.8
8005;1;1;20.8
8005;2;6;37.06
8006;1;1;34.17
8006;2;3;33.36
8007;1;2;66.61
8007;2;1;39.17
8008;1;1;27.27
8008;2;3;16.76
8009;1;1;47.94
8009;2;1;25.17
8010;1;1;16.76
8010;2;1;20.8
8011;1;1;74.33
8011;2;1;20.8
8012;1;4;27.4
8012;2;1;22.56
8013;1;2;16.76
8013;2;1;20.8
8014;1;1;20.8
8014;2;5;45.97
8015;1;2;48.46
8015;2;1;40.7
8016;1;2;16.76
8016;2;14;47.6
8017;1;1;51.15
8017;2;2;101.72
8018;1;2;52.52
8018;2;1;25.12
8019;1;1;20.8
8019;2;1;59
8020;1;1;20.8
8020;2;1;41.78
8021;1;1;33.52
8021;2;2;23.9
8022;1;1;20.8
8022;2;2;28.2
8023;1;1;25
8023;2;8;37.42
8024;1;1;58.65
8024;2;8;86.56
8025;1;4;81.75
8025;2;2;74.5
8026;1;8;22.43
8026;2;5;21.76
8027;1;6;36.6
8027;2;9;29.26
8028;1;2;41.76
8028;2;1;20.8
8029;1;2;30
8029;2;4;25.17
8030;1;2;25.66
8030;2;4;20.8
8031;1;1;26.85
8031;2;2;16.76
8032;1;2;97.26
8032;2;2;21.6
8033;1;2;58.47
8033;2;2;45.8
8034;1;1;66.28
8034;2;1;68.09
8035;1;2;37.56
8035;2;1;25
8036;1;2;20.8
8036;2;2;16.76
8037;1;5;16.76
8037;2;2;13.36
8038;1;3;41.6
8038;2;2;34.17
8039;1;1;37.42
8039;2;1;37.4
8040;1;2;26.85
8040;2;2;62.44
8041;1;1;38.52
8041;2;1;38.32
8042;1;1;51.26
8042;2;2;28.52
8043;1;1;30.5
8043;2;2;16.76
8044;1;2;65.93
8044;2;1;83.48
8045;1;2;41.97
8045;2;3;25.8
8046;1;1;62.4
8046;2;1;25
8047;1;4;40.5
8047;2;10;47.94
8048;1;1;16.76
8048;2;4;79.66
8049;1;5;34.42
8049;2;2;16.6
8050;1;2;58.69
8050;2;2;48.21
8051;1;1;25.66
8051;2;2;22.56
8052;1;1;46.6
8052;2;1;46.6
8053;1;2;22.56
8053;2;1;25.66
8054;1;1;78.25
8054;2;1;27.73
8055;1;4;37.4
8055;2;3;36.38
8056;1;5;25.17
8056;2;1;16.76
8057;1;2;37.5
8057;2;3;37.4
8058;1;4;30.72
8058;2;1;20.8
8059;1;6;60
8059;2;1;41.6
8060;1;3;38.2
8060;2;1;58.36
8061;1;1;20.8
8061;2;4;33.36
8062;1;2;20.8
8062;2;2;30.85
8063;1;5;20.8
8063;2;2;15.8
8064;1;1;30.85
8064;2;3;50.33
8065;1;1;34.17
8065;2;1;83.56
8066;1;2;30
8066;2;1;70.8
8067;1;2;5.8
8067;2;2;5.8
8068;1;3;30.85
8068;2;4;16.76
8069;1;1;43.84
8069;2;1;16.76
8070;1;1;37.62
8070;2;2;77.69
8071;1;3;16.76
8071;2;1;20.8
8072;1;1;16.76
8072;2;3;17.56
8073;1;5;54.23
8073;2;2;54.23
8074;1;1;59.98
8074;2;3;49.27
8075;1;3;30.16
8075;2;4;72
8076;1;1;33.52
8076;2;1;20.8
8077;1;1;21.5
8077;2;1;34.45
8078;1;3;30.85
8078;2;4;46.94
8079;1;1;86.91
8079;2;1;111.43
8080;1;1;16.76
8080;2;1;30
8081;1;1;16.76
8081;2;1;25.17
8082;1;2;30.85
8082;2;1;34.61
8083;1;3;27.73
8083;2;1;30
8084;1;1;58.2
8084;2;1;16.76
8085;1;1;61.16
8085;2;1;16.76
8086;1;2;41.97
8086;2;1;16.76
8087;1;9;81.08
8087;2;16;74.86
8088;1;1;55
8088;2;1;21.66
8089;1;2;23.9
8089;2;4;16.76
